authorId,name,url
2135390,H. Tran,
34061035,W. Xiang,
20331328,Adel Djoudi,
2561249,M. Maïga,
1397936853,L. Travé-Massuyès,
2436801,C. Combastel,
46417299,Q. Shen,
3161240,L. Jaulin,
2383625,Fabrice Le Bars,
144864103,Chenjie Gu,
7488134,Anyan Fu,
1987849,Adrien Le Coënt,
48283677,Xin Chen,
143907087,S. Martin,
2191082,Julien Alexandre Dit Sandretto,
1783148,F. Vuyst,
2491272,L. Chamoin,
150029436,Ankita Samaddar,
150357724,Zahra Rahiminasab,
144266912,A. Easwaran,
145929374,Xue Bai,
1738302,S. Tripakis,
47961966,T. Dang,
145759338,M. Forets,
103644181,Jana Drazanová,
2043666,J. Fabriková,
3005151,S. Drazan,
145642533,Juan Pablo Mendoza,
145071037,Chao Yan,
51282034,Jeremy Green,
2453284,Kristjan Liiva,
1741927,Christoph M. Wintersteiger,
3174480,Dimitris Boskos,
1722151,D. Dimarogonas,
144185688,M. Zamani,
2664773,H. Hungar,
144607961,David Salinas,
1395868012,Riccardo Desimini,
2193683,M. Prandini,
3227625,Aditya Zutshi,
51466005,Niklas Kochdumper,
2555847,Dario Cattaruzza,
144938187,A. Abate,
1760975,G. Schneider,
50252683,M. Althoff,
145312379,Y. Chou,
47215300,N. Nedialkov,
144492522,M. Wu,
47778833,Z. Lin,
152211739,A. Banerjee,
51111584,Imane Lamrani,
2004420,E. Möhlmann,
2636182,Oliver E. Theel,
2981509,Dongxu Li,
47044798,M. Sassi,
50649934,B. Xue,
39154438,Zhikun She,
144245085,Sumit Kumar Jha,
1787778,C. Langmead,
2468634,T. Dreossi,
2008299171,Felix Gigler,
2693949,Cristinel Mateis,
80603395,Dejan Ničković,
2008204458,Xin Qin,
1637252803,A. Bourgois,
34955337,W. Denman,
2686277,R. Rebiha,
2236813,N. Matringe,
2445262,A. Moura,
3044887,Thomas Gawlitza,
1775053,U. Kühne,
151418917,Thomas Le Mézo,
98293634,B. Zerr,
50856776,I. Petre,
1993985,E. Vink,
1379533733,Bastian Schurmann,
2290347,Riccardo Vignali,
3259082,Gereon Kremer,
51201204,Riccardo Maria Vignali,
2549854,Daniele Ioli,
143603742,F. Rego,
3048426,E. Weerdt,
2576392,E. V. Oort,
2939347,E. Kampen,
3163066,Q. Chu,
143679103,A. Pascoal,
152584355,Zeyuan Jin,
145628322,Jun Liu,
145771878,H. Kong,
3008137,Yu Jiang,
40528921,Alexandre Rocca,
2953568,Othman Nasri,
145268509,H. Guéguen,
35142347,M. Lefebvre,
2663053,Bastian Schürmann,
1393457295,Syed M. Hassaan,
1389879533,Mohammad Khajenejad,
1610611344,S. Jensen,
1491248527,Lin Zhang,
46772171,X. Chen,
2035566,Fanxin Kong,
150896039,A. Cárdenas,
144269589,P. Liò,
89596495,Von der Fakultat,
51223861,Yuhao Ding,
47068315,N. Ozay,
143858274,P. Prakash,
3393926,D. Roy,
2705384,L. Zhang,
1979432,Wanli Chang,
1689724,S. Mitter,
144637469,S. Chakraborty,
143743303,N. Ramdani,
2197786,S. Soudjani,https://www.semanticscholar.org/author/2197786
19173303,A. Lavaei,
47567935,Sadegh Soudjani,
151477962,Majid Zamani,
153271762,Ameneh Nejati,
3064175,S. Haesaert,
48586110,P. Nilsson,
48586151,Petter Nilsson,
2775022,Rohan Thakker,
1989698,K. Otsu,
1411730603,A. Agha-Mohammadi,
6386345,A. Ames,
2295340,Philippe Chanzy,https://www.semanticscholar.org/author/2295340
3228665,J. Jabbour,
50173098,S. Martins,
50204612,Yixi Cai,
153039925,W. Xu,
49050053,F. Zhang,
2813085,J. Kybic,
2092092,Ivan Vnucko,
47536806,Shaohua Jiang,
47075013,C. Wang,
1822932,X. Xu,
3167480,Wensheng Tang,
144439565,H. Zhu,
48282784,Xuesong Chen,
1405641738,Li Qing-liang,
31231783,Lei Hu-min,
7813936,Bian You,
9072138,Li Jiong,
46278829,Chen Zhi-xiang,
2785958,Mauro R. Ruggeri,
51268417,Oskar B. Asplin,
69564834,A. Wałęga,
92600795,M. Cebulska,
94594303,W. Gądek,
145922381,A. Sanyal,
7137249,X. Li,
145245754,C. E. Kim,https://www.semanticscholar.org/author/145245754
46172163,M. Law,
1398177272,M. Sakthi Balan,
1712371,Miroslaw Kutylowski,
1405625178,D. Ohene-Kwofie,
1743163,E. Otoo,
1846345,Gideon Nimako,
2293619,J. Besa,
1732300,Yadran Eterovic,
8419159,S. Kurtz,
144162402,J. Stoye,
3349613,S. Hanke,
2447129,S. E. Schaeffer,
25635179,R. E. Jensen,
1598382527,Christos D. Zaloliagis,
41018089,M. Kahla,
41022597,F. Ahdy,
143733973,M. Hashem,
1411421223,Daniel Ohene-Kwoe,
153428761,T. Anderson,https://www.semanticscholar.org/author/153428761
31546144,Rebecca Frances Watson,
49302780,Amit Barve,
2919848,B. Joshi,
1611661884,R. D. SolomonRaju,
152934231,Priyesh Kumar,
48203457,C. Turnbull,
145480442,E. Lee,
1452831343,Brijendra Kumar Josh,
3130023,G. Trogemann,https://www.semanticscholar.org/author/3130023
4792290,F. Kirchhoff,
31873914,M. Kolonko,
2584214,F. Kirchhoff,
153149571,R. Malhotra,
143813628,M. Mandjes,
1780455,W. Scheinhardt,
144994905,D. Mitra,
4338454,S. Borst,
145789528,N. Hegde,
3259673,Henda Ben Cheikh,
145954872,R. Bekker,
1731931,S. Borst,
1716698,R. N. Queija,
47422861,Quan-Lin Li,
3299690,F. François,
143923867,H. Berg,
2977301,F. Roijers,
37841734,L. Lei,
1988486,H. Wang,
145947928,Xuemin Shen,
143697813,Zhangdui Zhong,
1700674,K. Zheng,
1735376,C. Lin,
145718265,J. Cai,
1708241,N. McKeown,
144274018,P. M. Fernandez,
15973209,Dirk Abendroth,
1404574830,L. BergvandenJ.,
144289271,J. Doncel,
1398400149,R. Núñez-Queija,
1691296,A. Gabor,
9171577,R. Núñez-Queija,
145858985,H. Tan,
52016638,O. J. Boxma,
1406741046,A.F. Gabor,
78522717,Hp Tan,
8055198,Anne Remke,
1710122,B. Haverkort,
1723701,G. Heijenk,
2393471,L. Cloth,
2477986,B. Prabhu,
3037033,N. Benameur,
31739534,S. B. Fredj,
2795624,S. Oueslati,
145577422,J. W. Roberts,
50558780,B. Błaszczyszyn,
2612293,M. Karray,
50875458,X. Fang,
9251659,R. Litjens,
2622564,R. Boucherie,
1760139,S. Cheung,
145822618,J. Berg,
52413472,R. J. Boucherie,
1774132,T. Bonald,
1745481,A. Proutière,
145718019,F. Kelly,
1768703,L. Massoulié,
1866787,N. Walton,
67317231,S. Sridevi,
69493918,V. R. Uthariaraj,
50127772,Sing-Kong Cheung,
1403845030,R. Núñez-Queija,
122558507,Hwee-Pink Tan,
3240274,O. Kella,
27667269,Angelos Aveklouris,
1784190,M. Vlasiou,
1820327,J. Olsén,
2812138,M. Jonckheere,
32381875,S. K. Cheung,
1763431,Taka Sakurai,
145041415,S. Hanly,
1716046,P. Lassila,
2003084,A. Penttinen,
35200711,J. Virtamo,
102044150,Brandt Manfred,
103489396,B. Andreas,
122204218,L. D. Jonge,
67330944,Hans van den Bergb,
2826202,T. Rolski,
2769672,R. Serfozo,
2149065,D. Stoyan,
3092232,I. Koukoutsidis,
30784605,J. Kelif,
2701192,S. Kapodistria,
71735107,Mrh Michel Mandjes,
2939696,Etienne S. Coronado,
1740393,S. Cherkaoui,
2219826,K. Khawam,
144046755,R. Rom,
1707098,M. Sidi,
1874671,A. Brandt,
2628464,M. Brandt,
1728874,R. E. Azouzi,
2267358,K. Acharya,
33991298,Sudheer Poojary,
3126639,Albert Sunny,
2011510,M. Haddad,
1734775,E. Altman,
2442954,Dimitrios Tsilimantos,
1807829,S. Valentin,
2995228,H. Hartmann,
143955710,X. Fan,
1680208,R. V. D. Mei,
49875742,A. de Wilde,
1919080,S. Bhulai,
47808336,S. Borst,
3279623,A. Zwart,
1684378,D. Kofman,
1824280,S. Sharafeddine,
144960192,Regina Egorova,
145048881,C. Blondia,
1762806,O. Casals,
122831541,M.K. Karray,
103380763,Pg Paul Krijger,
40072368,N. Akar,
7860996,Y. Wu,
1730558,C. Williamson,
2476055,Jingxiang Luo,
1720537,S. Hanczewski,
2310025,Joanna Weissenberg,
1988298,B. Blaszczyszyn,
1795833,Z. Lian,
49479806,Liming Liu,
1729729,M. Garetto,
2041244,Daniel R. Figueiredo,
1684725,R. Gaeta,
144230333,M. Sereno,
147113097,Jari Melasniemi,
1735341,S. Aalto,
143782269,M. Verloop,
102841772,R. N. Queija,
50079826,X. Li,
1791546,W. Zhang,
2542731,P. Enqvist,
34053850,G. Svensson,
50225266,W. Wu,
2932748,F. Berggren,
1405547904,Pablo Molinero-Fernández,
112860824,N. McKeown,
70070780,V. D. Berg,
38522639,M. Fleuren,
34693414,J. García,
144827155,Philippe Olivier,
3282804,H. B. Meeuwissen,
143628779,J. Morrison,
145254388,M. Brandt,
1773404,D. Dimitrova,
145141682,F. Guillemin,
71403163,P. Robert,
117810474,B. Zwart,
98428457,M. V. Pelt,
2598618,Ioannis Giannoulakis,
1758370,K. Kontovasilis,
1700072,N. Mitrou,
145222060,J. Garcia,
1708160,A. Kaliszan,
2346220,Ka-Cheong Leung,
145094363,L. Brun,
145199028,T. Braun,
10281628,A. Kassler,
144455171,M. Kihl,
2681937,V. Rakocevic,
1692550,V. Siris,
3066295,H. Dahmouni,
144118217,D. Rossé,
32424642,B. Morin,
2233856,Sandrine Vaton,
32767224,R. Vranken,
103951136,Robert E. Kooij,
122199611,J. L. V. D. Berg,
26959611,J. Yu,
1679058,A. Petropulu,
2037319,H. Sethu,
2158251,G. V. Kessel,
48679295,P. Lassila,
143923864,H. V. D. Berg,
2029440887,Michel Mandjes,
47056905,Xi Li,
36550102,H. Zhang,
2428842,R. Malhotra,
27431564,Jesper Bax,
145196659,D. Lee,
2086701,S. L. Spitler,
69904029,Im Maaike Verloop,
40342566,Fabien Geyer,
49039120,Wenhui Zhang,
1866955,A. Riedl,
1804343,F. Wamser,
3028298,Andreas Blenk,
144752353,Michael Seufert,
1382132342,T. Zinner,
9358170,W. Kellerer,
1402938974,P. Tran-Gia,
71812008,van Nicolaas Dirk Foreest,
1738853,L. Ravner,
2147593,Y. Nazarathy,
39862695,Anurag Kumar,
143926931,D. Kumar,
144979865,R. Venkatesh,
145355513,J. Roberts,
2034733,Bart Gijsen,
2175019,A. Izagirre,
33836339,Thom Janssen,
1716892,K. Sowerby,
2369784,J. Doncel,
35177314,J. Frings,
2055593,K. Clarkson,
65894120,John M. Graybeal,
145230138,H. Viswanathan,
35630064,P. A. Whiting,
15987065,Joost Laverman,
36053079,H. El Ghazi,
9417227,J.-M. Kelif,
2974577,Julio C. Peralta,
34741916,J. Gallagher,
2941147,Hüseyin Saglam,
70087889,G. Volleberg,
33209645,Zhoulai Fu,
145062069,A. Loginov,
3000041,S. Ferré,
2726485,O. Ridoux,
2025634,Jörg Kreiker,
1411221349,A. Vega-Ramírez,
1406737326,J. L. Pérez-Silva,
1756463,R. Manevich,
144743743,J. Field,
2091672,D. Goyal,
66488803,R. Wilhelm,
1933457,M. Neubauer,
52054209,Jaime Nuche Bascón,
31337626,Xiu-Qin Pan,
47827957,Y. Zhao,
50028892,Yong Lu,
1452814103,Yon-Gcuncao,
47055584,Zhichao Yu,
144119750,Keyu Liu,
152117406,L. Liu,
144230479,X. Qu,
152313977,Miao Yu,
2000370682,Shuang Zhao,
104642826,Xiao-Ran Ming,
47970684,D. Gaver,https://www.semanticscholar.org/author/47970684
1704970,George Humfeld,https://www.semanticscholar.org/author/1704970
49237074,B. K. Kumar,
8391435,A. Thanikachalam,
7767979,V. Kanakasabapathi,
1910749,R. Rukmani,
47486465,J. Reichardt,https://www.semanticscholar.org/author/47486465
1749375,E. Grädel,
2054355,Asher M. Kach,
2936208,Mia Minnes,
1799409,D. Pigozzi,https://www.semanticscholar.org/author/1799409
104348534,Isabel Ferreirim,
2219928,K. K. Dhara,
40035526,C. Fischer,
144935809,C. Pérez,
143636234,M. Royer,
36981299,Dennis Crews,
152897037,P. Bouchet,https://www.semanticscholar.org/author/152897037
1808808,S. Igarashi,https://www.semanticscholar.org/author/1808808
3240279,P. Homeier,
144591899,D. Martin,
1704201,P. V. Gorp,
145279674,A. Dengel,
49370597,Thomas Lengauer,
1700489,S. Jähnichen,
67346049,D. Rombach,
3094566,O. Slotosch,
143756633,W. Stephan,
1895096,D. Craigen,
2670381,Raymond D. Gumb,
38992245,Johannes Eriksson,
48174311,Jooyong Lee,
3223951,J. Spitzen,
3290722,B. Wegbreit,
73461109,Militon Frent » Iu,
34872272,R. Hall,
1750670,L. Wos,
145366908,Fernando C Pereira,
46533579,R. Hong,
2404260,R. Boyer,
144043364,J. S. Moore,
144289854,W. Bledsoe,
1740513,B. Buchanan,
144085948,C. Green,
1846024,Maria João Frade,
2044326,J. Pinto,
2497469,Yasuwo Ikeda,
2429018,M. Shio,
34311563,Y. Zhang,
33438230,P. Lam,
152624981,J. Dietrich,
1753053,D. Pearce,
1923526,Kavir Shrestha,
2293563,M. J. Rutherford,
144712933,R. Cartwright,
1698002,D. Oppen,
2545815,Judy A. Townley,
2193964,Hélène Collavizza,
48186816,D. Sindhu,
48768996,A. Sangwan,
143838035,K. Singh,
145144869,Johan Grande,
2648052,U. Abraham,
67160717,José Meseguer Guaita,
51959874,Narciso Martí Oliet,
49778955,Prateek Sharma,
1756597,M. H. Zibaeenejad,
1736932,J. Thistle,
144831802,M. Serrano,
1687989,R. Elmasri,
52550583,A. Carrick,
144102069,D. Levine,
2412545,M. Sorge,https://www.semanticscholar.org/author/2412545
1706366,H. Moser,https://www.semanticscholar.org/author/1706366
50784998,M. Weller,https://www.semanticscholar.org/author/50784998
2363333,René van Bevern,
50238857,P. V. Smirnov,
1751138,C. Gotlieb,https://www.semanticscholar.org/author/1751138
1406696288,M. Perek-Nowak,
92239199,G. Boczkal,
2151188,S. Shebs,
1876411,R. Kessler,
1719471,A. Furtado,
104078307,Baoling Ning,
49298392,J. Li,
2343326,Shouxu Jiang,
1704161,M. Hajiaghayi,
145502975,T. Klingler,https://www.semanticscholar.org/author/145502975
5039593,D. Drzymulska,
2617643,M. Schäfer,https://www.semanticscholar.org/author/2617643
3161677,Ralf Wollowski,https://www.semanticscholar.org/author/3161677
1718299,Stanislavs Golubcovs,
21108621,Norman Kluge,
2315555,H. Dang,
3287851,Gürkan Uygur,
2027844,S. Sattler,
3271032,Dominic Wist,
31812553,Sebastian M. Sattler,
35877502,A. Alekseyev,
33069892,Gurkan Uygur,
49174900,Luka Gries,
1802500,P. Caspi,https://www.semanticscholar.org/author/1802500
2578040,N. Halbwachs,https://www.semanticscholar.org/author/2578040
2355737,Adrien Guatto,
48197087,Jonas Rox,
143855021,R. Ernst,
50306131,G. Cohen,
2622288,N. Scaife,
70616893,S. Varoumas,
145450635,G. Ramanathan,
2155494,M. Meriste,
1750574,M. Natale,
1835248,C. Pinello,
1723373,J. Plaice,
2027954,S. Schliecker,
2726863,Mircea Negrean,
145283970,K. Richter,
1814421,M. Jersak,
38522278,T. Kelder,
2366048,J. Helekivi,
33892881,K. Richter,
145027511,J. Komenda,
1800775,S. Lahaye,
1806286,Jean-Louis Boimond,
2023430306,A.J.J. van den Boom,
72164344,R. Savimaa,
2726388,Abhaya C. Nayak,
50819289,T. V. D. Boom,
3312665,O. Nurmi,https://www.semanticscholar.org/author/3312665
145066731,Jeremy Ko,
143739397,D. Kim,
1384266964,Wan Shen Lim,
2932627,Steffen Hölldobler,https://www.semanticscholar.org/author/2932627
1772338,A. Bockmayr,
1403812206,N. Tabet-Aouel,https://www.semanticscholar.org/author/1403812206
1777379,I. Mkwawa,
103218762,Yun‐Lung Chen,
3126787,Chienhua Chen,
1835589,Shihang Yan,
3240266,P. Cheraghi,
50032052,Y. Ma,
145463876,M. R. Dhakad,
50580210,Y. Chen,
2897190,Y. Chen,
2298613,A. P. Namanya,
2558828,Jules Pagna Disso,
1851345,A. Philippou,
2480078,Samuel Hym,
2573894,Alberto Ciaffaglione,
1896332,Ayesha Yasmeen,
2065145,James J. Leifer,
2995861,K. Wansbrough,
1403915841,M. Allen-Williams,
2117216,Pierre Habouzit,
2661827,F. Peschanski,
2074735,N. Guts,
3269062,Jérémy Bobbio,
143880767,Nicholas Nguyen,
49072728,M. Weidlich,
2077703,Karl Crary,
144141297,R. Harper,
1705435,S. Weirich,
69461997,Stephan A Zdancewic,
38431636,Zining Cao,
133931911,Evangelia Vanezi,
1680936,G. Kapitsaki,
30774111,Mâamoun Bernichi,
1457287609,Jorge Andres Perez-Parra,
144120066,T. Hildebrandt,
1854987,H. Niss,
12994075,K. Schmidt,
120330391,Thomas Jensen,
145832079,M. Abadi,
2804318,Sergueï Lenglet,
3395579,Eleni Kokkinofta,
1714503,Clara Bertolissi,
35555905,T. Murphy,
2608277,T. Vii,
47435950,E. Damiani,
1379880739,George Spanoudakis,
3443303,T. Chen,
143648671,G. Silvia,
72231177,Jakšic Svetlana,
72561810,P. Jovanka,
71415980,Dezani Mariangiola,
152803940,J. Stefani,
2091790,Adja Ndeye Sylla,
2086809,K. Guillouard,
7940910,Frederic Klamm,
1684581,M. Ouzzif,
145824496,P. Merle,
2643103,S. B. Rayana,
51232109,Martin Vassor,
35049455,Ana Gualdina Almeida Matos,
34962325,J. Cederquist,
1726460,M. Calzarossa,https://www.semanticscholar.org/author/1726460
46898653,M. Italiani,https://www.semanticscholar.org/author/46898653
1700715,G. Serazzi,https://www.semanticscholar.org/author/1700715
1398613542,Gabriele Anderst-Kotsis,
1775709,M. Pinzger,
2742376,Jari Soininen,
145737242,J. V. Rodríguez,
1735982,V. Diekert,https://www.semanticscholar.org/author/1735982
7663566,S. Jesi,
2795124,Marcus Gelderie,
1816617,Swarup Mohalik,
144413297,W. R. Mitchell,https://www.semanticscholar.org/author/144413297
47245523,T. Antal,
1389768159,E. Ben-Naim,
1699146,P. Krapivsky,
8637843,S. Balaji,
145123737,Aguech Rafik,
104461774,Selmi Olfa,
70466038,Wp.,
1399501308,D. Gabbay,
90312045,R. Gerth,
144629927,B. Jónsson,
47265365,J. Sifakis,
1681575,Line Juhl,
27381742,Sebastien Pavel,
3049564,Ilario Bonacina,
25509086,Mladen Miksa,
37455034,M. Müller,
1689438,J. Håstad,
1917932,J. Elffers,
2893613,Marc Vinyals,
2761271,S. Riis,
1705649,Albert Atserias,
144247818,M. Muller,
3124083,Michal Garlík,
1717057,L. Kolodziejczyk,
1403832671,Jesús Giráldez-Cru,
24594038,Stephan Gocht,
103390666,Laurent Simon,
3006038,Nathan Segerlind,
46538822,S. Pang,
8965446,S. Oliva,
3217421,V. Liberatore,
2197283,C. Heinlein,
46753418,P. Courtois,
144794407,F. Heymans,
3158311,G. E. Newton,
37513653,P. Cunha,
2925437,C. Baun,
66389287,G. Bengel,
108433471,M. Kunze,
1749911,K. Stucky,
2589230,T. Agerwala,
1789602,S. Shrivastava,
145046817,J. Peters,https://www.semanticscholar.org/author/145046817
143806546,L. Rudolph,https://www.semanticscholar.org/author/143806546
145369992,Shang Gao,
21572480,Ling Qiu,
1712626,C. Cao,
48173775,J. Lee,
1750689,E. Shragowitz,
2811146,C. Colombo,
1724551,G. Pace,
1726480,J. Hooman,
144258295,Huadong Ma,
49192698,L. Li,
1831935,J. Wang,
2789160,G. Inzelt,
145374768,N. López,
144398049,F. Rubio,
1697367,T. Strothotte,https://www.semanticscholar.org/author/1697367
1808602,Y. Ding,
1752506,M. Weiss,
2111550,Yandong Zheng,
46708546,B. Li,
145785165,J. Shao,
2804297,Haomiao Yang,
2840539,Kim-Kwang Raymond Choo,
32097589,B. Bollig,
3145417,Moshe Dubiner,
49850340,D. Bastin,https://www.semanticscholar.org/author/49850340
145772697,B. Alidaee,
40348235,H. Li,
70018103,Himal P. Karmacharya,
1720378,S. Kravchenko,
145145301,Frank Werner,
14117912,Dolores Peruč,
6135774,I. Gobin,
144589386,M. Abram,
8429895,Dalibor Broznić,
40835394,Tomislav Svalina,
3591156,S. Štifter,
39861867,Mladenka Malenica Staver,
4119948,B. Tićac,
49924212,S. Schmidt,
1795183,E. Arkin,
38081385,Aritra Banik,
2649516,Gui Citovsky,
31650437,M. Katz,
145491000,J. Mitchell,
145844494,M. Simakov,
150007332,Armin Biere,
3136583,H. Maaren,
144585687,J. Franco,
144866281,J. Martin,
1688660,Gábor Kusper,
122252334,Lajos Cs H oke,
32471270,Jun Gu,
31889165,P. W. Purdom,
40374554,J. Franco,
1730303,B. Wah,
2627643,Tian-Shyr Dai,https://www.semanticscholar.org/author/2627643
1701145,R. Thulasiram,
1808412,Chuan-Ju Wang,
49420492,Y. Liu,
49047036,Chun-yang Liu,
1804989,Chun-Yuan Chiu,
1751740405,Yuh-Dauh Lyuu *,
49762842,Chi-Ning Wu,
97432989,G. Huang,
2544668,Xuyan Wang,
3139287,H. Wei,
30917233,Karl Lundengård,
73528119,Carolyne A Ogutu,
144855385,S. Silvestrov,
73717276,P. Weke,
1779580,S. Bruda,
2379356,Mary Sarah Ruth Wilkin,
145613340,Mary Sarah,
104211473,R. Wilkin,
47187712,A. Radl,
41175089,G. Schott,https://www.semanticscholar.org/author/41175089
35208944,Olufemi Komolafe,
1805975,David Harle,
144275156,D. Cotter,
2631792,E. Blum,
1746428,Lenwood S. Heath,
1843055,M. Nodine,
1827346,Paul S. Amerins,
1402614444,A. Choquet-Geniet,https://www.semanticscholar.org/author/1402614444
119153534,Bołdak Agnieszka,
117050344,Guszkowska Monika,
1720941,P. Golovach,https://www.semanticscholar.org/author/1720941
1718606,B. Lidický,https://www.semanticscholar.org/author/1718606
80918198,I. Olds,
1682888,T. Kloks,
2042373652,FockeJacob,
1644105295,GoldbergLeslie Ann,
1583196174,ŽivnýStanislav,
143945329,M. Johnson,
145612796,A. Stewart,
1871066,Peter Fulla,
1871166,Hannes Uppman,
40083265,Yangjing Long,
143788547,P. Stadler,
37254925,J. Bok,
25945954,Jacob Focke,
34715859,L. Goldberg,
1990036,Jan Hubicka,
145661154,J. Jost,
46554599,Ling Yang,
145349471,P. Dukes,
3166758,Steve Lowdon,
1706903,G. MacGillivray,
40627308,J. Kára,
143729183,J. Song,
2483292,U. Trier,
1773007,W. Cazzola,https://www.semanticscholar.org/author/1773007
2740615,Edoardo Vacchi,https://www.semanticscholar.org/author/2740615
95199629,T. Kühn,
151506632,Nicola Pirritano Giampietro,
151495703,Massimiliano Poggi,
1951201,R. Chitchyan,
144450942,A. Rashid,
1896533,A. Shaqiri,
1725055,J. Kienzle,
1721443,E. Bousse,
145369781,P. Collet,
33592627,R. Heinrich,
30155520,M. Leduc,
1679156,Tanja Mayerhofer,
2772261,Matthias Schöttle,
39879684,Misha Strittmatter,
1740567,A. Wortmann,
34767840,T. Kühn,
1801916,Diego Mathias Olivares,
46591235,D. Raju,
144381795,R. Ehlers,
2184451,M. Cadilhac,
144930590,G. Pardini,
1697095,S. Tini,
2250275,V. Poupet,
2374798,T. Bodhuin,
8923485,Federico Pagnozzi,
144401765,M. Tortorella,
145761288,I. Ramakrishnan,
3292818,Anna Kasprzik,
102280044,Ines Maru,
143615270,Alexander Clark,
2379949,Fabienne Braune,
2719637,Nina Seemann,
2702984,T. Hanneforth,
145810550,Y. Liang,https://www.semanticscholar.org/author/145810550
41181387,H. Wang,
30043714,Chung-Yu Hsu,
39263223,Jonghoek Kim,
1737804,S. Vempala,
1394332860,J. Bang-Jensen,
143681891,Jing Huang,
145762028,A. Yeo,
144016352,A. Bossard,
1747482,L. Beineke,
1837190,R. Vandell,
1709029,I. Caragiannis,
49947400,P. Kanellopoulos,
3277232,Y. Suzuki,
145973724,Keiichi Kaneko,
145089865,A. Hertz,
47074276,Chaoyi Wang,
48511382,T. Liu,
30401303,Wei Jiang,
145389711,K. Xu,
143839585,P. Festa,
144446617,S. Bau,
2349753,Zihan Lei,
1855780,Ziyang Tang,
145483877,Shuye Pu,
1403893801,H. Zarrabi-Zadeh,
1790874,F. Carrabs,
2276281,R. Cerulli,
1798339,M. Gentili,
2732847,F. Luccio,
2426999,K. Qiu,
31477722,Zhizhang Shen,
145772174,B. Hartnell,
2482366,C. Whitehead,
143785357,M. Lu,
145988021,Zhao Lu,
37950286,C. Papadopoulos,
26996277,Spyridon Tzimas,
1384527931,F. Luccio,
1695846,C. Hoppen,
37713229,Julien Baste,
1750221,D. Rautenbach,
34794119,P. Ruzicka,
2935872,K. Chandrasekaran,
2633620,Yubo Zou,
123266605,C. Liu,
145449646,Sheung-Hung Poon,
2265124,R. Hung,
1410215868,Chin-Hua Lin,
2328143,C. Cerrone,
38601094,Fu-Hsing Wang,
2805182,Cheng-Ru Hsu,
144504404,A. Vince,
49606804,Jian Wang,
2553209,Ioan Todinca,
102596668,X. Gao,
14205910,S. Xu,
1790338,Ekkehard Köhler,
2153095,Lalla Mouatadid,
2751803,Tienan Ren,
145147821,Jou-Ming Chang,
2015175,Cheng-Ju Hsu,
47974466,Jen-Chih Tsai,
2900695,Asahi Takaoka,
1741663,S. Tayu,
143882715,S. Ueno,
1723489879,Avinandan Das,
10728611,L. Kanesh,
46201958,Jayakrishnan Madathil,
1723481804,Komal Muluk,
1723445066,Nidhi Purohit,
143621584,S. Saurabh,
3393381,Satyabrata Jana,
2732705,Saeed Mehrabi,
1701237,S. Roy,
34917140,Shao-Meng Qin,
143754606,Y. Zeng,
40576794,H. Zhou,
48385803,W. Gao,
80250483,Leszek Gasieniec,
39339831,A. Schmitt,https://www.semanticscholar.org/author/39339831
2165017,U. Huckenbeck,
1955094,C. Girault,
2379823,R. Valk,
4181681,Moon-Jung Chung,https://www.semanticscholar.org/author/4181681
7688794,M. Evangelist,https://www.semanticscholar.org/author/7688794
3006555,Matas Sileikis,
69022057,A. Bstract,
66964233,September,
101526059,R. Sahnoun,
3002411,Cécile Mailler,
1953372,I. Higueras,
3238950,Hagit Brit,
5199950,M. Mu,
2409733,T. Olson,
153411856,S. Ottmann,
2193749,Qiuyu Zhang,
2945830,Sanjun Sui,
49298894,J. Li,
3202371,Katsuyuki Tateishi,https://www.semanticscholar.org/author/3202371
144014452,H. K. Hsiao,
50418986,C. Huang,
96772588,S. S. Yu,
39991536,A. Galloway,
30543840,Z. Andrews,
39866021,P. Bell,
2296987,E. Lilin,https://www.semanticscholar.org/author/2296987
1759501,A. Lagoutte,
70390654,Carmen Heger,
3223661,Jonathan Graehl,
145599343,Mark Hopkins,
152971314,K. Knight,
2405248,R. Alonderis,
2215371,H. Giedra,
2722179,Chrysafis Hartonas,
1392777813,Tei Larissa,
119028835,A. Girčys,
2777494,Yunfei Jiang,
102888134,Yuichiro Hosokawa,
32499072,T. Hoshi,
102755609,Takis Hartonas,
144209556,Brian Hill,
2612745,F. Poggiolesi,
1573657236,Aida Pliuškevičienė,
3131323,I. Sedlár,
3159327,J. Sakalauskaite,
37747652,Susmit Jha,https://www.semanticscholar.org/author/37747652
21362508,Weichao Zhou,
1766232,W. Li,
2636739,Oleksandr Polozov,
2822732,S. Ghosh,
27577617,Xiangyu Yue,
1732330,K. Keutzer,
17324395,A. Ghosh,
52168904,D. Chakraborty,
2033909,A. Law,
48931158,A. Tiwari,
93750354,A. Radhakrishna,
39513661,Daniel Perelman,
46701290,J. Liu,
1832364,Xiaojin Zhu,
2149043,T. Sahai,
37209447,V. Raman,
143753805,A. Pinto,
144215308,Michael Francis,
33804092,Benjamin Caulfield,
145117953,A. Shih,
38167321,Saswat Padhi,
3105241,T. Millstein,
34894873,A. Nori,
46598627,R. Sharma,
2127535,Hadi Ravanbakhsh,
145164241,P. Subramanyan,
150041501,Bruce Collie,
1401533238,M. O'Boyle,
1690430,S. Hu,
48624630,Wenchao Li,
50647712,Hila Peleg,
1807243,Shachar Itzhaky,
2655195,Zubir Husein,
